Wert,Zeit,Datum
1189 W,15:28:03,26-09-2022
1329 W,15:28:18,26-09-2022
1721 W,15:28:34,26-09-2022
2618 W,15:28:53,26-09-2022
2633 W,15:29:05,26-09-2022
2706 W,15:29:18,26-09-2022
2123 W,15:29:33,26-09-2022
2366 W,15:29:46,26-09-2022
3816 W,15:30:05,26-09-2022
3312 W,15:30:17,26-09-2022
2389 W,15:30:36,26-09-2022
2584 W,15:30:52,26-09-2022
1420 W,15:31:01,26-09-2022
1128 W,15:31:20,26-09-2022
988 W,15:31:32,26-09-2022
883 W,15:31:48,26-09-2022
859 W,15:32:04,26-09-2022
787 W,15:32:19,26-09-2022
768 W,15:32:32,26-09-2022
705 W,15:32:54,26-09-2022
656 W,15:33:03,26-09-2022
595 W,15:33:19,26-09-2022
541 W,15:33:31,26-09-2022
469 W,15:33:50,26-09-2022
417 W,15:34:09,26-09-2022
378 W,15:34:18,26-09-2022
335 W,15:34:34,26-09-2022
304 W,15:34:46,26-09-2022
282 W,15:35:05,26-09-2022
253 W,15:35:17,26-09-2022
241 W,15:35:33,26-09-2022
226 W,15:35:49,26-09-2022
265 W,15:36:04,26-09-2022
258 W,15:36:20,26-09-2022
252 W,15:36:32,26-09-2022
259 W,15:36:48,26-09-2022
267 W,15:37:04,26-09-2022
271 W,15:37:16,26-09-2022
297 W,15:37:35,26-09-2022
295 W,15:37:48,26-09-2022
305 W,15:38:03,26-09-2022
310 W,15:38:19,26-09-2022
320 W,15:38:34,26-09-2022
338 W,15:38:47,26-09-2022
347 W,15:39:06,26-09-2022
355 W,15:39:18,26-09-2022
257 W,15:39:49,26-09-2022
367 W,15:40:02,26-09-2022
381 W,15:40:18,26-09-2022
379 W,15:40:33,26-09-2022
384 W,15:40:49,26-09-2022
390 W,15:41:01,26-09-2022
391 W,15:41:20,26-09-2022
384 W,15:41:33,26-09-2022
393 W,15:41:48,26-09-2022
383 W,15:42:04,26-09-2022
376 W,15:42:20,26-09-2022
363 W,15:42:35,26-09-2022
361 W,15:42:48,26-09-2022
346 W,15:43:06,26-09-2022
335 W,15:43:19,26-09-2022
321 W,15:43:35,26-09-2022
309 W,15:43:47,26-09-2022
285 W,15:44:03,26-09-2022
282 W,15:44:18,26-09-2022
258 W,15:44:34,26-09-2022
214 W,15:44:50,26-09-2022
209 W,15:45:02,26-09-2022
196 W,15:45:18,26-09-2022
187 W,15:45:33,26-09-2022
94 W,15:45:49,26-09-2022
86 W,15:46:01,26-09-2022
143 W,15:46:20,26-09-2022
135 W,15:46:33,26-09-2022
136 W,15:46:51,26-09-2022
132 W,15:47:04,26-09-2022
129 W,15:47:20,26-09-2022
127 W,15:47:32,26-09-2022
125 W,15:47:51,26-09-2022
135 W,15:48:03,26-09-2022
54 W,15:48:19,26-09-2022
90 W,15:48:32,26-09-2022
86 W,15:48:50,26-09-2022
96 W,15:49:03,26-09-2022
95 W,15:49:18,26-09-2022
108 W,15:49:34,26-09-2022
113 W,15:49:50,26-09-2022
135 W,15:50:02,26-09-2022
85 W,15:50:18,26-09-2022
0 W,15:50:34,26-09-2022
18 W,16:08:05,26-09-2022
0 W,16:08:17,26-09-2022
9 W,16:14:54,26-09-2022
18 W,16:15:07,26-09-2022
27 W,16:15:16,26-09-2022
55 W,16:15:35,26-09-2022
52 W,16:15:47,26-09-2022
82 W,16:16:03,26-09-2022
80 W,16:16:19,26-09-2022
95 W,16:16:34,26-09-2022
105 W,16:16:50,26-09-2022
109 W,16:17:02,26-09-2022
128 W,16:17:18,26-09-2022
133 W,16:17:34,26-09-2022
137 W,16:17:52,26-09-2022
145 W,16:18:18,26-09-2022
151 W,16:18:49,26-09-2022
143 W,16:19:04,26-09-2022
142 W,16:19:17,26-09-2022
144 W,16:19:36,26-09-2022
147 W,16:19:51,26-09-2022
142 W,16:20:07,26-09-2022
152 W,16:20:20,26-09-2022
150 W,16:20:32,26-09-2022
98 W,16:21:04,26-09-2022
154 W,16:21:19,26-09-2022
148 W,16:21:32,26-09-2022
179 W,16:21:51,26-09-2022
236 W,16:22:03,26-09-2022
244 W,16:22:19,26-09-2022
236 W,16:22:34,26-09-2022
248 W,16:22:47,26-09-2022
249 W,16:23:03,26-09-2022
265 W,16:23:18,26-09-2022
276 W,16:23:34,26-09-2022
289 W,16:23:47,26-09-2022
288 W,16:24:05,26-09-2022
297 W,16:24:18,26-09-2022
292 W,16:24:33,26-09-2022
348 W,16:24:49,26-09-2022
355 W,16:25:05,26-09-2022
361 W,16:25:17,26-09-2022
364 W,16:25:33,26-09-2022
362 W,16:25:49,26-09-2022
364 W,16:26:04,26-09-2022
365 W,16:26:20,26-09-2022
364 W,16:26:35,26-09-2022
358 W,16:27:04,26-09-2022
354 W,16:27:19,26-09-2022
345 W,16:27:32,26-09-2022
344 W,16:27:54,26-09-2022
356 W,16:28:03,26-09-2022
337 W,16:28:19,26-09-2022
332 W,16:28:34,26-09-2022
349 W,16:28:50,26-09-2022
336 W,16:29:06,26-09-2022
343 W,16:29:18,26-09-2022
331 W,16:29:34,26-09-2022
339 W,16:29:46,26-09-2022
328 W,16:30:05,26-09-2022
323 W,16:30:17,26-09-2022
316 W,16:30:33,26-09-2022
314 W,16:30:49,26-09-2022
311 W,16:31:04,26-09-2022
298 W,16:31:17,26-09-2022
287 W,16:31:36,26-09-2022
284 W,16:31:51,26-09-2022
262 W,16:32:04,26-09-2022
256 W,16:32:16,26-09-2022
255 W,16:32:35,26-09-2022
249 W,16:32:54,26-09-2022
229 W,16:33:03,26-09-2022
214 W,16:33:19,26-09-2022
215 W,16:33:34,26-09-2022
210 W,16:33:53,26-09-2022
184 W,16:34:06,26-09-2022
197 W,16:34:18,26-09-2022
172 W,16:34:34,26-09-2022
167 W,16:34:49,26-09-2022
159 W,16:35:02,26-09-2022
163 W,16:35:18,26-09-2022
151 W,16:35:49,26-09-2022
152 W,16:36:01,26-09-2022
142 W,16:36:17,26-09-2022
153 W,16:36:33,26-09-2022
152 W,16:36:48,26-09-2022
173 W,16:37:04,26-09-2022
181 W,16:37:20,26-09-2022
208 W,16:37:35,26-09-2022
212 W,16:37:48,26-09-2022
245 W,16:38:03,26-09-2022
265 W,16:38:19,26-09-2022
298 W,16:38:35,26-09-2022
318 W,16:38:50,26-09-2022
343 W,16:39:09,26-09-2022
376 W,16:39:18,26-09-2022
402 W,16:39:34,26-09-2022
440 W,16:39:50,26-09-2022
497 W,16:40:02,26-09-2022
535 W,16:40:18,26-09-2022
609 W,16:40:33,26-09-2022
718 W,16:40:49,26-09-2022
763 W,16:41:01,26-09-2022
760 W,16:41:20,26-09-2022
698 W,16:41:33,26-09-2022
608 W,16:41:55,26-09-2022
715 W,16:42:04,26-09-2022
725 W,16:42:17,26-09-2022
740 W,16:42:35,26-09-2022
751 W,16:42:48,26-09-2022
749 W,16:43:03,26-09-2022
753 W,16:43:16,26-09-2022
749 W,16:43:35,26-09-2022
758 W,16:43:47,26-09-2022
765 W,16:44:03,26-09-2022
756 W,16:44:18,26-09-2022
762 W,16:44:34,26-09-2022
757 W,16:44:50,26-09-2022
766 W,16:45:02,26-09-2022
759 W,16:45:18,26-09-2022
775 W,16:45:34,26-09-2022
770 W,16:45:49,26-09-2022
767 W,16:46:20,26-09-2022
778 W,16:46:33,26-09-2022
799 W,16:46:49,26-09-2022
752 W,16:47:04,26-09-2022
760 W,16:47:20,26-09-2022
777 W,16:47:32,26-09-2022
782 W,16:47:51,26-09-2022
801 W,16:48:04,26-09-2022
795 W,16:48:19,26-09-2022
808 W,16:48:32,26-09-2022
814 W,16:48:50,26-09-2022
827 W,16:49:03,26-09-2022
838 W,16:49:19,26-09-2022
845 W,16:49:34,26-09-2022
843 W,16:49:47,26-09-2022
846 W,16:50:05,26-09-2022
845 W,16:50:18,26-09-2022
856 W,16:50:34,26-09-2022
811 W,16:51:05,26-09-2022
859 W,16:51:20,26-09-2022
885 W,16:51:33,26-09-2022
867 W,16:51:49,26-09-2022
851 W,16:52:04,26-09-2022
819 W,16:52:20,26-09-2022
788 W,16:52:32,26-09-2022
805 W,16:52:54,26-09-2022
936 W,16:53:04,26-09-2022
1359 W,16:53:16,26-09-2022
1048 W,16:53:35,26-09-2022
756 W,16:53:47,26-09-2022
726 W,16:54:03,26-09-2022
705 W,16:54:19,26-09-2022
691 W,16:54:34,26-09-2022
685 W,16:54:47,26-09-2022
674 W,16:55:06,26-09-2022
669 W,16:55:18,26-09-2022
661 W,16:55:34,26-09-2022
665 W,16:55:53,26-09-2022
667 W,16:56:02,26-09-2022
657 W,16:56:18,26-09-2022
648 W,16:56:33,26-09-2022
635 W,16:56:49,26-09-2022
621 W,16:57:01,26-09-2022
617 W,16:57:20,26-09-2022
616 W,16:57:36,26-09-2022
602 W,16:57:55,26-09-2022
594 W,16:58:04,26-09-2022
596 W,16:58:16,26-09-2022
586 W,16:58:35,26-09-2022
588 W,16:58:48,26-09-2022
564 W,16:59:03,26-09-2022
563 W,16:59:19,26-09-2022
589 W,16:59:31,26-09-2022
569 W,16:59:53,26-09-2022
581 W,17:00:03,26-09-2022
579 W,17:00:18,26-09-2022
612 W,17:00:34,26-09-2022
628 W,17:00:50,26-09-2022
617 W,17:01:11,26-09-2022
638 W,17:01:24,26-09-2022
668 W,17:01:36,26-09-2022
884 W,17:01:49,26-09-2022
911 W,17:02:01,26-09-2022
734 W,17:02:20,26-09-2022
970 W,17:02:33,26-09-2022
1363 W,17:02:48,26-09-2022
1516 W,17:03:04,26-09-2022
1576 W,17:03:20,26-09-2022
1570 W,17:03:32,26-09-2022
1335 W,17:03:54,26-09-2022
1591 W,17:04:03,26-09-2022
1537 W,17:04:19,26-09-2022
1333 W,17:04:35,26-09-2022
1407 W,17:04:47,26-09-2022
1149 W,17:05:06,26-09-2022
1140 W,17:05:19,26-09-2022
1246 W,17:05:31,26-09-2022
991 W,17:05:53,26-09-2022
918 W,17:06:12,26-09-2022
944 W,17:06:18,26-09-2022
901 W,17:06:34,26-09-2022
986 W,17:06:49,26-09-2022
1116 W,17:07:05,26-09-2022
1044 W,17:07:17,26-09-2022
1029 W,17:07:33,26-09-2022
1077 W,17:07:55,26-09-2022
1065 W,17:08:04,26-09-2022
1075 W,17:08:17,26-09-2022
1046 W,17:08:35,26-09-2022
1040 W,17:08:57,26-09-2022
993 W,17:09:07,26-09-2022
952 W,17:09:19,26-09-2022
928 W,17:09:32,26-09-2022
920 W,17:09:50,26-09-2022
907 W,17:10:12,26-09-2022
912 W,17:10:19,26-09-2022
919 W,17:10:50,26-09-2022
924 W,17:11:02,26-09-2022
942 W,17:11:18,26-09-2022
940 W,17:11:34,26-09-2022
949 W,17:11:52,26-09-2022
962 W,17:12:05,26-09-2022
985 W,17:12:17,26-09-2022
992 W,17:12:33,26-09-2022
1012 W,17:12:55,26-09-2022
1027 W,17:13:04,26-09-2022
1035 W,17:13:17,26-09-2022
1052 W,17:13:36,26-09-2022
1026 W,17:14:01,26-09-2022
983 W,17:14:19,26-09-2022
927 W,17:14:32,26-09-2022
887 W,17:14:51,26-09-2022
909 W,17:15:03,26-09-2022
871 W,17:15:19,26-09-2022
800 W,17:15:31,26-09-2022
706 W,17:15:50,26-09-2022
656 W,17:16:03,26-09-2022
604 W,17:16:21,26-09-2022
572 W,17:16:34,26-09-2022
554 W,17:16:50,26-09-2022
533 W,17:17:02,26-09-2022
512 W,17:17:18,26-09-2022
504 W,17:17:33,26-09-2022
471 W,17:17:55,26-09-2022
461 W,17:18:05,26-09-2022
464 W,17:18:17,26-09-2022
453 W,17:18:33,26-09-2022
429 W,17:18:48,26-09-2022
407 W,17:19:04,26-09-2022
378 W,17:19:16,26-09-2022
364 W,17:19:35,26-09-2022
338 W,17:19:54,26-09-2022
334 W,17:20:03,26-09-2022
322 W,17:20:16,26-09-2022
303 W,17:20:35,26-09-2022
282 W,17:21:06,26-09-2022
268 W,17:21:18,26-09-2022
260 W,17:21:34,26-09-2022
251 W,17:21:53,26-09-2022
254 W,17:22:05,26-09-2022
252 W,17:22:18,26-09-2022
242 W,17:22:33,26-09-2022
40 W,17:23:05,26-09-2022
234 W,17:23:17,26-09-2022
237 W,17:23:33,26-09-2022
195 W,17:23:48,26-09-2022
194 W,17:24:04,26-09-2022
192 W,17:24:16,26-09-2022
185 W,17:24:35,26-09-2022
195 W,17:24:48,26-09-2022
198 W,17:25:03,26-09-2022
191 W,17:25:19,26-09-2022
198 W,17:25:35,26-09-2022
197 W,17:26:03,26-09-2022
196 W,17:26:18,26-09-2022
187 W,17:26:34,26-09-2022
188 W,17:26:50,26-09-2022
185 W,17:27:02,26-09-2022
191 W,17:27:18,26-09-2022
215 W,17:27:33,26-09-2022
211 W,17:27:55,26-09-2022
206 W,17:28:05,26-09-2022
192 W,17:28:17,26-09-2022
220 W,17:28:33,26-09-2022
287 W,17:28:49,26-09-2022
321 W,17:29:07,26-09-2022
331 W,17:29:17,26-09-2022
306 W,17:29:35,26-09-2022
220 W,17:29:48,26-09-2022
247 W,17:30:04,26-09-2022
370 W,17:30:19,26-09-2022
463 W,17:30:32,26-09-2022
484 W,17:30:50,26-09-2022
519 W,17:31:03,26-09-2022
562 W,17:31:19,26-09-2022
591 W,17:31:31,26-09-2022
578 W,17:31:50,26-09-2022
539 W,17:32:02,26-09-2022
546 W,17:32:18,26-09-2022
560 W,17:32:34,26-09-2022
565 W,17:32:52,26-09-2022
572 W,17:33:05,26-09-2022
594 W,17:33:18,26-09-2022
595 W,17:33:33,26-09-2022
616 W,17:33:49,26-09-2022
504 W,17:34:04,26-09-2022
546 W,17:34:17,26-09-2022
526 W,17:34:36,26-09-2022
532 W,17:34:48,26-09-2022
568 W,17:35:07,26-09-2022
566 W,17:35:16,26-09-2022
560 W,17:35:35,26-09-2022
562 W,17:35:54,26-09-2022
566 W,17:36:09,26-09-2022
576 W,17:36:19,26-09-2022
557 W,17:36:31,26-09-2022
474 W,17:36:50,26-09-2022
335 W,17:37:03,26-09-2022
298 W,17:37:18,26-09-2022
283 W,17:37:34,26-09-2022
294 W,17:37:49,26-09-2022
356 W,17:38:05,26-09-2022
454 W,17:38:18,26-09-2022
495 W,17:38:33,26-09-2022
527 W,17:38:55,26-09-2022
504 W,17:39:05,26-09-2022
388 W,17:39:17,26-09-2022
326 W,17:39:36,26-09-2022
280 W,17:39:48,26-09-2022
265 W,17:40:07,26-09-2022
322 W,17:40:20,26-09-2022
344 W,17:40:32,26-09-2022
339 W,17:40:48,26-09-2022
298 W,17:41:03,26-09-2022
265 W,17:41:19,26-09-2022
260 W,17:41:31,26-09-2022
232 W,17:41:50,26-09-2022
235 W,17:42:03,26-09-2022
236 W,17:42:18,26-09-2022
225 W,17:42:34,26-09-2022
218 W,17:42:56,26-09-2022
213 W,17:43:05,26-09-2022
216 W,17:43:18,26-09-2022
212 W,17:43:37,26-09-2022
205 W,17:43:49,26-09-2022
165 W,17:44:02,26-09-2022
136 W,17:44:20,26-09-2022
104 W,17:44:33,26-09-2022
142 W,17:44:52,26-09-2022
109 W,17:45:07,26-09-2022
112 W,17:45:17,26-09-2022
106 W,17:45:35,26-09-2022
102 W,17:45:54,26-09-2022
86 W,17:46:03,26-09-2022
76 W,17:46:16,26-09-2022
41 W,17:46:35,26-09-2022
32 W,17:46:47,26-09-2022
0 W,17:47:06,26-09-2022
9 W,17:54:05,26-09-2022
0 W,17:54:24,26-09-2022
2 W,17:55:08,26-09-2022
0 W,17:55:17,26-09-2022
2 W,18:00:33,26-09-2022
0 W,18:00:52,26-09-2022
12 W,18:01:36,26-09-2022
0 W,18:01:51,26-09-2022
2 W,18:04:34,26-09-2022
0 W,18:04:46,26-09-2022
4 W,18:07:20,26-09-2022
6 W,18:07:32,26-09-2022
0 W,18:07:51,26-09-2022
11 W,18:08:03,26-09-2022
0 W,18:08:16,26-09-2022
7 W,18:13:54,26-09-2022
0 W,18:14:03,26-09-2022
4 W,18:14:31,26-09-2022
0 W,18:14:50,26-09-2022
4 W,18:19:19,26-09-2022
0 W,18:19:32,26-09-2022
2 W,18:20:34,26-09-2022
0 W,18:21:05,26-09-2022
6 W,18:26:06,26-09-2022
5 W,18:26:21,26-09-2022
7 W,18:26:47,26-09-2022
0 W,18:27:05,26-09-2022
3 W,18:27:18,26-09-2022
0 W,18:27:37,26-09-2022
5 W,18:29:04,26-09-2022
0 W,18:29:17,26-09-2022
3 W,18:31:03,26-09-2022
1 W,18:31:19,26-09-2022
0 W,18:31:34,26-09-2022
1 W,18:32:02,26-09-2022
3 W,18:32:18,26-09-2022
5 W,18:32:34,26-09-2022
0 W,18:32:52,26-09-2022
12 W,18:33:08,26-09-2022
16 W,18:33:20,26-09-2022
11 W,18:33:33,26-09-2022
0 W,18:33:49,26-09-2022
5 W,18:35:04,26-09-2022
23 W,18:35:19,26-09-2022
0 W,18:35:32,26-09-2022
5 W,18:36:19,26-09-2022
4 W,18:36:31,26-09-2022
0 W,18:36:53,26-09-2022
12 W,18:37:47,26-09-2022
0 W,18:38:05,26-09-2022
6 W,18:38:18,26-09-2022
2 W,18:38:33,26-09-2022
0 W,18:38:52,26-09-2022
16 W,18:39:02,26-09-2022
0 W,18:39:20,26-09-2022
14 W,18:39:33,26-09-2022
0 W,18:39:52,26-09-2022
2 W,18:40:04,26-09-2022
0 W,18:40:17,26-09-2022
3 W,18:41:07,26-09-2022
0 W,18:41:19,26-09-2022
3 W,18:42:19,26-09-2022
2 W,18:42:53,26-09-2022
5 W,18:43:03,26-09-2022
3 W,18:43:18,26-09-2022
0 W,18:43:34,26-09-2022
13 W,18:43:53,26-09-2022
3 W,18:44:05,26-09-2022
0 W,18:44:18,26-09-2022
18 W,18:45:14,26-09-2022
0 W,18:45:17,26-09-2022
20 W,18:45:51,26-09-2022
2 W,18:46:01,26-09-2022
0 W,18:46:20,26-09-2022
4 W,18:46:54,26-09-2022
0 W,18:47:03,26-09-2022
7 W,18:48:18,26-09-2022
4 W,18:48:34,26-09-2022
9 W,18:48:47,26-09-2022
0 W,18:49:05,26-09-2022
2 W,18:49:18,26-09-2022
0 W,18:49:33,26-09-2022
2 W,18:49:55,26-09-2022
0 W,18:50:05,26-09-2022
7 W,18:50:20,26-09-2022
1 W,18:50:33,26-09-2022
3 W,18:51:07,26-09-2022
0 W,18:51:20,26-09-2022
11 W,18:52:04,26-09-2022
0 W,18:52:16,26-09-2022
1 W,18:54:18,26-09-2022
0 W,18:54:37,26-09-2022
3 W,18:54:52,26-09-2022
0 W,18:55:02,26-09-2022
12 W,18:56:48,26-09-2022
0 W,18:57:04,26-09-2022
10 W,18:57:32,26-09-2022
0 W,18:57:51,26-09-2022
13 W,18:58:06,26-09-2022
0 W,18:58:19,26-09-2022
1 W,18:59:18,26-09-2022
0 W,18:59:37,26-09-2022
3 W,19:00:18,26-09-2022
0 W,19:00:33,26-09-2022
5 W,19:01:33,26-09-2022
0 W,19:01:52,26-09-2022
12 W,19:04:19,26-09-2022
7 W,19:04:34,26-09-2022
8 W,19:04:53,26-09-2022
0 W,19:05:02,26-09-2022
3 W,19:08:07,26-09-2022
0 W,19:08:16,26-09-2022
1 W,19:08:35,26-09-2022
0 W,19:08:54,26-09-2022
2 W,19:09:03,26-09-2022
5 W,19:09:19,26-09-2022
6 W,19:09:34,26-09-2022
0 W,19:09:50,26-09-2022
9 W,19:10:34,26-09-2022
0 W,19:10:49,26-09-2022
16 W,19:11:05,26-09-2022
0 W,19:11:18,26-09-2022
3 W,19:11:49,26-09-2022
4 W,19:12:05,26-09-2022
0 W,19:12:20,26-09-2022
4 W,19:12:33,26-09-2022
0 W,19:13:13,26-09-2022
2 W,19:13:20,26-09-2022
0 W,19:13:35,26-09-2022
1 W,19:13:48,26-09-2022
0 W,19:14:07,26-09-2022
10 W,19:14:35,26-09-2022
0 W,19:14:50,26-09-2022
6 W,19:15:18,26-09-2022
0 W,19:15:34,26-09-2022
13 W,19:16:49,26-09-2022
0 W,19:17:05,26-09-2022
4 W,19:17:17,26-09-2022
0 W,19:17:36,26-09-2022
3 W,19:19:19,26-09-2022
1 W,19:19:32,26-09-2022
0 W,19:19:51,26-09-2022
3 W,19:20:34,26-09-2022
0 W,19:21:02,26-09-2022
2 W,19:22:02,26-09-2022
0 W,19:22:21,26-09-2022
6 W,19:22:52,26-09-2022
10 W,19:23:04,26-09-2022
14 W,19:23:17,26-09-2022
12 W,19:23:36,26-09-2022
4 W,19:23:48,26-09-2022
0 W,19:24:07,26-09-2022
4 W,19:25:31,26-09-2022
0 W,19:25:53,26-09-2022
6 W,19:29:04,26-09-2022
0 W,19:29:17,26-09-2022
41 W,19:30:04,26-09-2022
0 W,19:30:19,26-09-2022
5 W,19:32:34,26-09-2022
8 W,19:32:52,26-09-2022
1 W,19:33:02,26-09-2022
0 W,19:33:21,26-09-2022
2 W,19:33:49,26-09-2022
0 W,19:34:07,26-09-2022
3 W,19:34:17,26-09-2022
0 W,19:34:36,26-09-2022
1 W,19:34:54,26-09-2022
8 W,19:35:07,26-09-2022
7 W,19:35:19,26-09-2022
9 W,19:35:32,26-09-2022
0 W,19:35:51,26-09-2022
2 W,19:36:03,26-09-2022
5 W,19:36:19,26-09-2022
0 W,19:36:34,26-09-2022
9 W,19:37:18,26-09-2022
20 W,19:37:34,26-09-2022
7 W,19:37:56,26-09-2022
3 W,19:38:02,26-09-2022
0 W,19:38:18,26-09-2022
5 W,19:38:52,26-09-2022
15 W,19:39:01,26-09-2022
5 W,19:39:20,26-09-2022
0 W,19:39:33,26-09-2022
6 W,19:42:06,26-09-2022
0 W,19:42:19,26-09-2022
30 W,19:47:10,26-09-2022
22 W,19:47:20,26-09-2022
0 W,19:47:32,26-09-2022
10 W,19:48:03,26-09-2022
14 W,19:48:19,26-09-2022
8 W,19:48:35,26-09-2022
11 W,19:48:53,26-09-2022
0 W,19:49:03,26-09-2022
2 W,19:49:34,26-09-2022
0 W,19:49:47,26-09-2022
7 W,19:50:05,26-09-2022
21 W,19:50:18,26-09-2022
4 W,19:50:33,26-09-2022
0 W,19:51:05,26-09-2022
14 W,19:53:54,26-09-2022
0 W,19:54:06,26-09-2022
7 W,19:56:18,26-09-2022
0 W,19:56:33,26-09-2022
18 W,19:58:48,26-09-2022
0 W,19:59:10,26-09-2022
4 W,20:05:03,26-09-2022
14 W,20:05:19,26-09-2022
10 W,20:05:34,26-09-2022
0 W,20:06:59,26-09-2022
4 W,20:07:15,26-09-2022
0 W,20:07:25,26-09-2022
2 W,20:07:50,26-09-2022
0 W,20:08:08,26-09-2022
2 W,20:08:33,26-09-2022
0 W,20:08:55,26-09-2022
2 W,20:09:17,26-09-2022
0 W,20:09:36,26-09-2022
3 W,20:10:51,26-09-2022
4 W,20:11:07,26-09-2022
8 W,20:11:16,26-09-2022
0 W,20:11:35,26-09-2022
14 W,20:12:19,26-09-2022
0 W,20:12:34,26-09-2022
9 W,20:14:49,26-09-2022
0 W,20:15:04,26-09-2022
16 W,20:15:54,26-09-2022
3 W,20:16:04,26-09-2022
0 W,20:16:35,26-09-2022
8 W,20:16:48,26-09-2022
0 W,20:17:03,26-09-2022
11 W,20:18:09,26-09-2022
0 W,20:18:18,26-09-2022
5 W,20:18:34,26-09-2022
0 W,20:18:50,26-09-2022
7 W,20:19:05,26-09-2022
0 W,20:19:18,26-09-2022
6 W,20:19:33,26-09-2022
14 W,20:19:49,26-09-2022
0 W,20:20:05,26-09-2022
16 W,20:20:36,26-09-2022
58 W,20:21:07,26-09-2022
0 W,20:21:20,26-09-2022
3 W,20:24:52,26-09-2022
13 W,20:25:05,26-09-2022
10 W,20:25:17,26-09-2022
0 W,20:25:33,26-09-2022
9 W,20:28:06,26-09-2022
0 W,20:28:19,26-09-2022
17 W,20:31:52,26-09-2022
5 W,20:32:08,26-09-2022
0 W,20:32:17,26-09-2022
5 W,20:35:18,26-09-2022
0 W,20:35:34,26-09-2022
1 W,20:36:18,26-09-2022
0 W,20:36:37,26-09-2022
3 W,20:36:49,26-09-2022
13 W,20:37:02,26-09-2022
0 W,20:37:21,26-09-2022
20 W,20:37:33,26-09-2022
3 W,20:37:49,26-09-2022
0 W,20:38:11,26-09-2022
7 W,20:38:54,26-09-2022
0 W,20:39:10,26-09-2022
5 W,20:39:32,26-09-2022
0 W,20:39:51,26-09-2022
10 W,20:40:03,26-09-2022
0 W,20:40:19,26-09-2022
5 W,20:42:05,26-09-2022
0 W,20:42:24,26-09-2022
16 W,20:42:49,26-09-2022
0 W,20:43:01,26-09-2022
28 W,20:44:35,26-09-2022
0 W,20:44:54,26-09-2022
2 W,20:45:50,26-09-2022
0 W,20:46:09,26-09-2022
11 W,20:46:34,26-09-2022
14 W,20:46:50,26-09-2022
13 W,20:47:02,26-09-2022
0 W,20:47:18,26-09-2022
25 W,20:47:34,26-09-2022
34 W,20:47:55,26-09-2022
0 W,20:48:05,26-09-2022
26 W,20:49:11,26-09-2022
2 W,20:49:20,26-09-2022
0 W,20:49:32,26-09-2022
29 W,20:49:54,26-09-2022
0 W,20:50:07,26-09-2022
23 W,20:51:19,26-09-2022
5 W,20:51:34,26-09-2022
0 W,20:51:53,26-09-2022
3 W,20:52:02,26-09-2022
0 W,20:52:21,26-09-2022
20 W,20:52:56,26-09-2022
6 W,20:53:05,26-09-2022
20 W,20:53:18,26-09-2022
5 W,20:53:36,26-09-2022
3 W,20:53:52,26-09-2022
0 W,20:54:08,26-09-2022
25 W,20:54:20,26-09-2022
0 W,20:54:33,26-09-2022
49 W,20:54:55,26-09-2022
0 W,20:55:04,26-09-2022
32 W,20:55:16,26-09-2022
0 W,20:55:35,26-09-2022
4 W,20:57:03,26-09-2022
32 W,20:57:18,26-09-2022
0 W,20:57:34,26-09-2022
27 W,20:57:53,26-09-2022
0 W,20:58:02,26-09-2022
20 W,20:58:33,26-09-2022
0 W,20:58:49,26-09-2022
5 W,20:59:08,26-09-2022
0 W,20:59:23,26-09-2022
12 W,20:59:55,26-09-2022
0 W,21:00:04,26-09-2022
40 W,21:01:35,26-09-2022
0 W,21:01:51,26-09-2022
34 W,21:02:03,26-09-2022
0 W,21:02:19,26-09-2022
79 W,21:04:55,26-09-2022
37 W,21:05:04,26-09-2022
24 W,21:05:20,26-09-2022
0 W,21:05:33,26-09-2022
9 W,21:06:04,26-09-2022
28 W,21:06:20,26-09-2022
1 W,21:06:35,26-09-2022
4 W,21:06:54,26-09-2022
31 W,21:07:03,26-09-2022
0 W,21:07:19,26-09-2022
4 W,21:07:32,26-09-2022
5 W,21:07:53,26-09-2022
0 W,21:08:03,26-09-2022
1 W,21:08:56,26-09-2022
0 W,21:09:09,26-09-2022
83 W,21:10:20,26-09-2022
0 W,21:10:33,26-09-2022
5 W,21:22:36,26-09-2022
0 W,21:22:48,26-09-2022
31 W,21:54:17,26-09-2022
0 W,21:54:36,26-09-2022
1 W,21:56:35,26-09-2022
0 W,21:56:47,26-09-2022
17 W,21:58:02,26-09-2022
0 W,21:58:18,26-09-2022
14 W,21:59:33,26-09-2022
0 W,21:59:49,26-09-2022
10 W,22:01:19,26-09-2022
0 W,22:01:35,26-09-2022
21 W,22:05:36,26-09-2022
0 W,22:05:48,26-09-2022
71 W,22:06:32,26-09-2022
0 W,22:06:51,26-09-2022
13 W,22:41:34,26-09-2022
0 W,22:41:50,26-09-2022
6 W,22:42:08,26-09-2022
3 W,22:42:18,26-09-2022
0 W,22:42:34,26-09-2022
32 W,22:43:20,26-09-2022
16 W,22:43:33,26-09-2022
0 W,22:43:49,26-09-2022
2 W,22:45:04,26-09-2022
0 W,22:45:19,26-09-2022
14 W,22:46:06,26-09-2022
8 W,22:46:19,26-09-2022
0 W,22:46:31,26-09-2022
18 W,22:47:18,26-09-2022
24 W,22:47:34,26-09-2022
8 W,22:47:50,26-09-2022
0 W,22:48:02,26-09-2022
3 W,22:48:55,26-09-2022
