Wert,Zeit,Datum
491.8715 W,13:23:43,01-10-2022
469.33963000000006 W,13:23:55,01-10-2022
476.13356500000003 W,13:24:08,01-10-2022
498.5418125 W,13:24:27,01-10-2022
477.99649999999997 W,13:24:42,01-10-2022
472.27244999999994 W,13:24:55,01-10-2022
473.3043 W,13:25:07,01-10-2022
472.0344 W,13:25:26,01-10-2022
468.4596 W,13:25:42,01-10-2022
461.179 W,13:25:54,01-10-2022
444.3687 W,13:26:13,01-10-2022
442.12425 W,13:26:25,01-10-2022
424.4768 W,13:26:38,01-10-2022
431.44065 W,13:26:57,01-10-2022
327.4285 W,13:27:09,01-10-2022
419.82141796875 W,13:27:25,01-10-2022
392.6925000000001 W,13:27:44,01-10-2022
391.97060000000005 W,13:27:56,01-10-2022
388.8824000000001 W,13:28:12,01-10-2022
360.04320000000007 W,13:28:24,01-10-2022
368.61430000000007 W,13:28:43,01-10-2022
360.15840000000014 W,13:28:55,01-10-2022
368.3234000000001 W,13:29:11,01-10-2022
375.5133000000001 W,13:29:27,01-10-2022
372.9443000000001 W,13:29:42,01-10-2022
373.52680000000004 W,13:29:55,01-10-2022
377.6029000000001 W,13:30:11,01-10-2022
393.5174999999999 W,13:30:26,01-10-2022
409.7728000000001 W,13:30:42,01-10-2022
434.64970000000005 W,13:30:54,01-10-2022
443.34810000000004 W,13:31:10,01-10-2022
443.2592000000001 W,13:31:26,01-10-2022
435.3844 W,13:31:41,01-10-2022
433.40930000000003 W,13:31:57,01-10-2022
436.7137 W,13:32:09,01-10-2022
425.7870000000001 W,13:32:25,01-10-2022
411.4684000000001 W,13:32:41,01-10-2022
414.1775000000001 W,13:32:56,01-10-2022
403.063 W,13:33:12,01-10-2022
407.11350000000004 W,13:33:24,01-10-2022
411.15260000000006 W,13:33:43,01-10-2022
399.4933 W,13:33:56,01-10-2022
360.59590000000014 W,13:34:08,01-10-2022
398.34900000000005 W,13:34:24,01-10-2022
383.13210000000004 W,13:34:43,01-10-2022
382.47280000000006 W,13:34:55,01-10-2022
405.0688 W,13:35:08,01-10-2022
376.36479999999995 W,13:35:26,01-10-2022
407.38390000000015 W,13:35:42,01-10-2022
403.2438000000001 W,13:35:55,01-10-2022
406.652 W,13:36:13,01-10-2022
406.82980000000003 W,13:36:26,01-10-2022
432.6925000000001 W,13:36:42,01-10-2022
430.5538000000001 W,13:36:57,01-10-2022
419.6969000000001 W,13:37:10,01-10-2022
456.37180000000006 W,13:37:25,01-10-2022
465.1826000000001 W,13:37:41,01-10-2022
462.6129000000001 W,13:37:57,01-10-2022
465.80420000000004 W,13:38:12,01-10-2022
472.1961000000001 W,13:38:25,01-10-2022
479.7921000000001 W,13:38:44,01-10-2022
697 W,13:38:56,01-10-2022
496.13699999999994 W,13:39:09,01-10-2022
485.74300000000005 W,13:39:24,01-10-2022
571.979 W,13:39:43,01-10-2022
600.8452 W,13:39:56,01-10-2022
615.2655 W,13:40:08,01-10-2022
685.845 W,13:40:24,01-10-2022
711 W,13:40:43,01-10-2022
784.7387 W,13:40:55,01-10-2022
809.7036 W,13:41:08,01-10-2022
824.7035999999999 W,13:41:26,01-10-2022
861.7172 W,13:41:42,01-10-2022
789 W,13:41:55,01-10-2022
883.89365 W,13:42:13,01-10-2022
866.6393975 W,13:42:26,01-10-2022
876.6844 W,13:42:41,01-10-2022
817.071 W,13:42:57,01-10-2022
780.4545 W,13:43:10,01-10-2022
701 W,13:43:25,01-10-2022
764 W,13:43:44,01-10-2022
740 W,13:43:57,01-10-2022
736 W,13:44:09,01-10-2022
733 W,13:44:25,01-10-2022
726 W,13:44:43,01-10-2022
709 W,13:44:56,01-10-2022
714.56899 W,13:45:08,01-10-2022
677 W,13:45:24,01-10-2022
650.2935 W,13:45:43,01-10-2022
642.8318 W,13:45:55,01-10-2022
640.2255 W,13:46:08,01-10-2022
630.1392500000001 W,13:46:27,01-10-2022
626.33825 W,13:46:42,01-10-2022
641.24805 W,13:46:55,01-10-2022
670 W,13:47:07,01-10-2022
604 W,13:47:26,01-10-2022
657 W,13:47:42,01-10-2022
678 W,13:47:54,01-10-2022
715 W,13:48:13,01-10-2022
743 W,13:48:26,01-10-2022
768 W,13:48:41,01-10-2022
794 W,13:48:57,01-10-2022
1264.0456250000002 W,13:49:09,01-10-2022
842.8918 W,13:49:25,01-10-2022
825.7102 W,13:49:44,01-10-2022
822.3068000000001 W,13:49:56,01-10-2022
810.621 W,13:50:12,01-10-2022
802.0158 W,13:50:24,01-10-2022
654.3835300000001 W,13:50:43,01-10-2022
922.8304 W,13:51:11,01-10-2022
786 W,13:51:24,01-10-2022
781 W,13:51:43,01-10-2022
772 W,13:51:55,01-10-2022
599.84865 W,13:53:37,01-10-2022
595.2284 W,13:53:41,01-10-2022
721 W,13:53:53,01-10-2022
597.2183 W,13:54:12,01-10-2022
530 W,13:54:25,01-10-2022
553 W,13:54:44,01-10-2022
590.112 W,13:55:12,01-10-2022
592.599 W,13:55:24,01-10-2022
663.365 W,13:55:43,01-10-2022
594.3886 W,13:55:56,01-10-2022
585.9592 W,13:56:08,01-10-2022
592.2906 W,13:56:27,01-10-2022
590.3828 W,13:56:39,01-10-2022
597.6046 W,13:56:55,01-10-2022
586.158 W,13:57:08,01-10-2022
597.6132 W,13:57:26,01-10-2022
590.449 W,13:57:42,01-10-2022
598 W,13:57:55,01-10-2022
911.514484375 W,13:58:13,01-10-2022
934.1080500000002 W,13:58:26,01-10-2022
740.6400500000002 W,13:58:41,01-10-2022
746.3353500000001 W,13:58:57,01-10-2022
755.8396 W,13:59:13,01-10-2022
754.0326000000002 W,13:59:25,01-10-2022
742.0253500000001 W,13:59:38,01-10-2022
710.5389500000001 W,13:59:56,01-10-2022
696.1100000000001 W,14:00:09,01-10-2022
845.37845 W,14:00:25,01-10-2022
675.01593 W,14:00:44,01-10-2022
573.0398 W,14:00:56,01-10-2022
550.576 W,14:01:09,01-10-2022
508 W,14:01:24,01-10-2022
541.8015294117647 W,14:01:43,01-10-2022
524.2012 W,14:01:56,01-10-2022
518.7372 W,14:02:08,01-10-2022
521.5528 W,14:02:24,01-10-2022
509.0226 W,14:02:43,01-10-2022
488.0458 W,14:02:55,01-10-2022
455 W,14:03:08,01-10-2022
453 W,14:03:26,01-10-2022
383.7958 W,14:03:42,01-10-2022
407.15299999999996 W,14:03:55,01-10-2022
400.0926 W,14:04:10,01-10-2022
445 W,14:04:26,01-10-2022
398.7348888888889 W,14:04:42,01-10-2022
392.839 W,14:04:54,01-10-2022
390.5076 W,14:05:13,01-10-2022
387.8996 W,14:05:25,01-10-2022
361.4182 W,14:05:41,01-10-2022
358.205 W,14:05:57,01-10-2022
353.0206 W,14:06:15,01-10-2022
358.5566 W,14:06:25,01-10-2022
347.2656 W,14:06:44,01-10-2022
355.7468 W,14:06:56,01-10-2022
356.5422 W,14:07:09,01-10-2022
397 W,14:07:24,01-10-2022
395 W,14:07:40,01-10-2022
402 W,14:07:55,01-10-2022
404 W,14:08:11,01-10-2022
412 W,14:08:27,01-10-2022
414 W,14:08:42,01-10-2022
412 W,14:08:55,01-10-2022
415 W,14:09:26,01-10-2022
432 W,14:09:42,01-10-2022
435 W,14:09:54,01-10-2022
439 W,14:10:10,01-10-2022
468.8902 W,14:10:26,01-10-2022
478.795 W,14:10:41,01-10-2022
433 W,14:10:57,01-10-2022
475.697 W,14:11:13,01-10-2022
464.6942 W,14:11:25,01-10-2022
432 W,14:11:44,01-10-2022
426 W,14:11:56,01-10-2022
422 W,14:12:09,01-10-2022
428 W,14:12:24,01-10-2022
426 W,14:12:40,01-10-2022
424 W,14:13:08,01-10-2022
418 W,14:13:24,01-10-2022
415 W,14:13:43,01-10-2022
421 W,14:13:55,01-10-2022
423 W,14:14:11,01-10-2022
425 W,14:14:26,01-10-2022
456.55018181818184 W,14:14:42,01-10-2022
454.164 W,14:14:55,01-10-2022
424 W,14:15:10,01-10-2022
426 W,14:15:26,01-10-2022
409 W,14:15:42,01-10-2022
359.7928 W,14:15:57,01-10-2022
394 W,14:16:16,01-10-2022
353.8044 W,14:16:25,01-10-2022
360 W,14:16:41,01-10-2022
352 W,14:16:57,01-10-2022
353.4644 W,14:17:09,01-10-2022
396 W,14:17:25,01-10-2022
353.57099999999997 W,14:17:43,01-10-2022
357.277 W,14:17:56,01-10-2022
370.2452 W,14:18:12,01-10-2022
352.3722 W,14:18:24,01-10-2022
356.326 W,14:18:43,01-10-2022
353.2972 W,14:18:55,01-10-2022
356.7842 W,14:19:08,01-10-2022
368.836 W,14:19:27,01-10-2022
397 W,14:19:39,01-10-2022
391 W,14:19:55,01-10-2022
0 W,14:20:11,01-10-2022
328.71849999999904 W,14:20:26,01-10-2022
321.654 W,14:20:42,01-10-2022
349.1791666666668 W,14:20:54,01-10-2022
385.8383218749989 W,14:21:13,01-10-2022
399.25675000000047 W,14:21:26,01-10-2022
486.6070499999996 W,14:21:38,01-10-2022
444.0843500000001 W,14:21:57,01-10-2022
478.2591999999993 W,14:22:09,01-10-2022
518.0160499999997 W,14:22:25,01-10-2022
455.8040000000012 W,14:22:44,01-10-2022
603.8920000000012 W,14:22:56,01-10-2022
542.1784 W,14:23:09,01-10-2022
592.3560000000007 W,14:23:25,01-10-2022
526.723200000001 W,14:23:43,01-10-2022
2387 W,14:23:56,01-10-2022
625.6893333333333 W,14:24:11,01-10-2022
701.5699625 W,14:24:24,01-10-2022
638.4182500000006 W,14:24:43,01-10-2022
694.4807500000002 W,14:24:55,01-10-2022
702.07475 W,14:25:08,01-10-2022
680.1975000000002 W,14:25:27,01-10-2022
672.1278199999992 W,14:25:42,01-10-2022
580.5496999999991 W,14:25:55,01-10-2022
595.1504999999993 W,14:26:10,01-10-2022
693.7318399999988 W,14:26:26,01-10-2022
961.25675 W,14:26:42,01-10-2022
624.7842499999999 W,14:26:57,01-10-2022
619.453985 W,14:27:10,01-10-2022
732.38262 W,14:27:25,01-10-2022
475.46562000000006 W,14:27:41,01-10-2022
428.12549500000006 W,14:27:57,01-10-2022
482.34506250000015 W,14:28:09,01-10-2022
594.778 W,14:28:25,01-10-2022
455.0339000000001 W,14:28:40,01-10-2022
484.9929125 W,14:28:53,01-10-2022
501.077 W,14:29:12,01-10-2022
559.161615 W,14:29:27,01-10-2022
624.2237600000001 W,14:29:43,01-10-2022
286.4860000000001 W,14:29:56,01-10-2022
484.6794285714284 W,14:30:11,01-10-2022
476.6208000000006 W,14:30:24,01-10-2022
453.9698625000003 W,14:30:39,01-10-2022
460.48249999999985 W,14:30:55,01-10-2022
456.2035000000003 W,14:31:11,01-10-2022
695.5166475000001 W,14:31:26,01-10-2022
733.0199399999999 W,14:31:42,01-10-2022
732.8267249999999 W,14:31:55,01-10-2022
585.1203574999997 W,14:32:10,01-10-2022
531.0767199999998 W,14:32:23,01-10-2022
427.8135 W,14:32:41,01-10-2022
553.8019999999999 W,14:32:57,01-10-2022
564.4295138888889 W,14:33:10,01-10-2022
583.5983375 W,14:33:22,01-10-2022
789.156915 W,14:33:41,01-10-2022
570.3749300000002 W,14:33:57,01-10-2022
681.1674600000001 W,14:34:09,01-10-2022
747.9033099999997 W,14:34:28,01-10-2022
619.9983 W,14:34:40,01-10-2022
524.5637399999999 W,14:34:56,01-10-2022
655.8994499999999 W,14:35:12,01-10-2022
657.5764124999998 W,14:35:27,01-10-2022
364.91006249999987 W,14:35:40,01-10-2022
450.80719499999987 W,14:35:59,01-10-2022
547.2652250000003 W,14:36:11,01-10-2022
524.007725 W,14:36:30,01-10-2022
246.2208750000001 W,14:36:42,01-10-2022
401.32196250000015 W,14:36:55,01-10-2022
290.2871875000001 W,14:37:11,01-10-2022
364.68995250000023 W,14:37:26,01-10-2022
1002 W,14:37:39,01-10-2022
735.409 W,14:37:54,01-10-2022
650.25925 W,14:38:13,01-10-2022
430.7111800000001 W,14:38:26,01-10-2022
532.3503575 W,14:38:41,01-10-2022
715.82095 W,14:38:54,01-10-2022
528.8722600000003 W,14:39:13,01-10-2022
473.78148250000027 W,14:39:25,01-10-2022
537.46716 W,14:39:44,01-10-2022
650.9393999999999 W,14:39:56,01-10-2022
549.5717649999999 W,14:40:09,01-10-2022
558.6064325 W,14:40:25,01-10-2022
1108 W,14:40:43,01-10-2022
507.8053950617283 W,14:40:56,01-10-2022
449.55920000000003 W,14:41:11,01-10-2022
335.99545999999987 W,14:41:24,01-10-2022
608.5133724999998 W,14:41:43,01-10-2022
532.3227350000002 W,14:41:55,01-10-2022
499.08231750000004 W,14:42:08,01-10-2022
399.8384799999999 W,14:42:26,01-10-2022
441.2879249999999 W,14:42:42,01-10-2022
385.2848849999997 W,14:42:55,01-10-2022
377.1108674999997 W,14:43:10,01-10-2022
218.8463749999995 W,14:43:26,01-10-2022
207.971 W,14:43:42,01-10-2022
332.11823749999996 W,14:43:54,01-10-2022
349.3951024999999 W,14:44:13,01-10-2022
472.3526250000003 W,14:44:25,01-10-2022
451.9696100000001 W,14:44:41,01-10-2022
284.6327749999996 W,14:44:57,01-10-2022
481.1119874999997 W,14:45:12,01-10-2022
556.3226224999999 W,14:45:25,01-10-2022
403.1003499999998 W,14:45:44,01-10-2022
345.9801200000003 W,14:45:56,01-10-2022
371.5557300000004 W,14:46:09,01-10-2022
467.2541875000003 W,14:46:24,01-10-2022
268.5 W,14:46:43,01-10-2022
190.21875 W,14:46:56,01-10-2022
289.97989500000017 W,14:47:08,01-10-2022
409.1886525000002 W,14:47:24,01-10-2022
224.87116000000003 W,14:47:43,01-10-2022
313.5246199999999 W,14:47:55,01-10-2022
275.40887999999984 W,14:48:08,01-10-2022
360.02311 W,14:48:26,01-10-2022
276.65364999999986 W,14:48:42,01-10-2022
481.5815974999999 W,14:48:55,01-10-2022
479.6421249999999 W,14:49:10,01-10-2022
460.4540925000002 W,14:49:26,01-10-2022
325.7649999999999 W,14:49:41,01-10-2022
316.336 W,14:49:54,01-10-2022
589.7595100000001 W,14:50:13,01-10-2022
456.94245999999987 W,14:50:25,01-10-2022
690.6314499999999 W,14:50:44,01-10-2022
658.5218749999999 W,14:51:12,01-10-2022
540.28169 W,14:51:25,01-10-2022
824.3712899999998 W,14:51:44,01-10-2022
732.4350324999999 W,14:51:56,01-10-2022
610.31706 W,14:52:12,01-10-2022
887.13525 W,14:52:24,01-10-2022
752.1519999999999 W,14:52:43,01-10-2022
625.284405 W,14:52:56,01-10-2022
656.6503950000001 W,14:53:11,01-10-2022
1295.6875 W,14:53:27,01-10-2022
546.6875 W,14:53:43,01-10-2022
567 W,14:53:55,01-10-2022
838.6142 W,14:54:08,01-10-2022
649 W,14:54:26,01-10-2022
734.4375 W,14:54:42,01-10-2022
660.8125 W,14:54:54,01-10-2022
624 W,14:55:10,01-10-2022
625 W,14:55:26,01-10-2022
657.4375 W,14:55:41,01-10-2022
618 W,14:55:57,01-10-2022
617 W,14:56:10,01-10-2022
611 W,14:56:25,01-10-2022
601 W,14:56:38,01-10-2022
594 W,14:56:56,01-10-2022
591 W,14:57:09,01-10-2022
574.1875 W,14:57:28,01-10-2022
547.77669 W,14:57:40,01-10-2022
535.4195 W,14:57:56,01-10-2022
520.4267 W,14:58:12,01-10-2022
551.4419 W,14:58:24,01-10-2022
559.63 W,14:58:40,01-10-2022
247.84482248520703 W,14:58:58,01-10-2022
476.1808 W,14:59:11,01-10-2022
427.9248 W,14:59:27,01-10-2022
479.7712 W,14:59:39,01-10-2022
522.672 W,14:59:55,01-10-2022
495.68640000000005 W,15:00:10,01-10-2022
555.9136 W,15:00:26,01-10-2022
489.0576 W,15:00:42,01-10-2022
516.952 W,15:00:57,01-10-2022
460.4144 W,15:01:10,01-10-2022
487.62399999999997 W,15:01:26,01-10-2022
503.2832 W,15:01:41,01-10-2022
516.2752 W,15:01:54,01-10-2022
532.3808 W,15:02:12,01-10-2022
478.384 W,15:02:25,01-10-2022
559.3936 W,15:02:41,01-10-2022
571.8944 W,15:02:53,01-10-2022
570 W,15:03:12,01-10-2022
571 W,15:03:24,01-10-2022
616 W,15:03:40,01-10-2022
582.0208 W,15:03:56,01-10-2022
579.5344 W,15:04:11,01-10-2022
583.096 W,15:04:27,01-10-2022
574.944 W,15:04:39,01-10-2022
579.2687999999999 W,15:04:58,01-10-2022
572.2816 W,15:05:11,01-10-2022
590.3168000000001 W,15:05:23,01-10-2022
585.7632 W,15:05:39,01-10-2022
568.0384 W,15:05:58,01-10-2022
553.6288 W,15:06:10,01-10-2022
551.9216 W,15:06:26,01-10-2022
536.4448 W,15:06:41,01-10-2022
529.5072 W,15:06:57,01-10-2022
528.7568 W,15:07:13,01-10-2022
640 W,15:07:25,01-10-2022
525.4753625 W,15:07:41,01-10-2022
523.21204 W,15:07:56,01-10-2022
430.6334499999989 W,15:08:12,01-10-2022
481.27565000000004 W,15:08:25,01-10-2022
473.8610400000009 W,15:08:43,01-10-2022
920.9902074999998 W,15:08:56,01-10-2022
756.6608224999999 W,15:09:12,01-10-2022
698.9930899999998 W,15:09:24,01-10-2022
709.5686499999998 W,15:09:43,01-10-2022
687.7443424999997 W,15:09:55,01-10-2022
565.2761150000001 W,15:10:08,01-10-2022
1417 W,15:10:24,01-10-2022
553.13625 W,15:10:42,01-10-2022
550.0762500000001 W,15:10:55,01-10-2022
547.4329333333328 W,15:11:07,01-10-2022
544.5257500000002 W,15:11:26,01-10-2022
647.3309399999997 W,15:11:39,01-10-2022
547.8569050000001 W,15:11:54,01-10-2022
495.6287499999996 W,15:12:10,01-10-2022
460.7212499999998 W,15:12:26,01-10-2022
512.8635999999983 W,15:12:41,01-10-2022
523.1103 W,15:12:57,01-10-2022
550.6873374999996 W,15:13:16,01-10-2022
533.8539999999998 W,15:13:25,01-10-2022
608.1244999999997 W,15:13:44,01-10-2022
668.6850849999998 W,15:13:56,01-10-2022
599.3480950000001 W,15:14:12,01-10-2022
660.0239499999996 W,15:14:24,01-10-2022
758.5653 W,15:14:44,01-10-2022
798.2247475000004 W,15:14:56,01-10-2022
635.6269499999999 W,15:15:09,01-10-2022
703.3430500000001 W,15:15:24,01-10-2022
687.2770999999997 W,15:15:43,01-10-2022
681.357 W,15:15:55,01-10-2022
713.283 W,15:16:11,01-10-2022
711.6243000000002 W,15:16:27,01-10-2022
719.2734 W,15:16:42,01-10-2022
753.46435 W,15:16:55,01-10-2022
1162 W,15:17:11,01-10-2022
761 W,15:17:26,01-10-2022
597.7444500000001 W,15:17:39,01-10-2022
770.6102000000001 W,15:17:54,01-10-2022
802.81405 W,15:18:10,01-10-2022
792.9119499999999 W,15:18:26,01-10-2022
797.3405 W,15:18:41,01-10-2022
815.3752999999999 W,15:18:57,01-10-2022
804.5086 W,15:19:09,01-10-2022
799.3521250000001 W,15:19:25,01-10-2022
799.6899 W,15:19:44,01-10-2022
809.8354 W,15:19:56,01-10-2022
777.9219 W,15:20:09,01-10-2022
793.7365 W,15:20:24,01-10-2022
801.6694 W,15:20:43,01-10-2022
808.4937 W,15:21:11,01-10-2022
816.446 W,15:21:24,01-10-2022
821.152 W,15:21:43,01-10-2022
826.2296 W,15:21:55,01-10-2022
824.5597 W,15:22:11,01-10-2022
822.3161 W,15:22:27,01-10-2022
827.6206 W,15:22:42,01-10-2022
829.1333999999999 W,15:22:55,01-10-2022
834.1431 W,15:23:13,01-10-2022
833.7777 W,15:23:26,01-10-2022
825.8642 W,15:23:42,01-10-2022
819.9251 W,15:23:54,01-10-2022
809.3417 W,15:24:13,01-10-2022
798.986 W,15:24:25,01-10-2022
792.3055 W,15:24:38,01-10-2022
782.5597 W,15:24:57,01-10-2022
766.8289 W,15:25:12,01-10-2022
760.986 W,15:25:25,01-10-2022
750.9251 W,15:25:44,01-10-2022
743.5597 W,15:25:56,01-10-2022
738.2843 W,15:26:12,01-10-2022
729.076 W,15:26:27,01-10-2022
745 W,15:26:40,01-10-2022
714.4767 W,15:26:56,01-10-2022
698.2905 W,15:27:08,01-10-2022
695 W,15:27:27,01-10-2022
666 W,15:27:43,01-10-2022
635 W,15:27:55,01-10-2022
611 W,15:28:08,01-10-2022
577 W,15:28:26,01-10-2022
562 W,15:28:42,01-10-2022
556 W,15:28:55,01-10-2022
561 W,15:29:16,01-10-2022
570 W,15:29:26,01-10-2022
587 W,15:29:41,01-10-2022
602 W,15:29:54,01-10-2022
618 W,15:30:13,01-10-2022
629 W,15:30:25,01-10-2022
627 W,15:30:44,01-10-2022
647 W,15:30:57,01-10-2022
649 W,15:31:09,01-10-2022
645 W,15:31:25,01-10-2022
638 W,15:31:43,01-10-2022
636 W,15:31:56,01-10-2022
634 W,15:32:08,01-10-2022
641 W,15:32:24,01-10-2022
643 W,15:32:43,01-10-2022
633 W,15:32:55,01-10-2022
630 W,15:33:11,01-10-2022
622 W,15:33:30,01-10-2022
609 W,15:33:42,01-10-2022
591 W,15:33:55,01-10-2022
582 W,15:34:10,01-10-2022
571 W,15:34:26,01-10-2022
565 W,15:34:42,01-10-2022
556 W,15:34:57,01-10-2022
560 W,15:35:10,01-10-2022
573 W,15:35:25,01-10-2022
572 W,15:35:41,01-10-2022
589 W,15:35:57,01-10-2022
592 W,15:36:12,01-10-2022
598 W,15:36:25,01-10-2022
606 W,15:36:40,01-10-2022
605 W,15:36:56,01-10-2022
627 W,15:37:24,01-10-2022
640 W,15:37:43,01-10-2022
642 W,15:37:56,01-10-2022
639 W,15:38:11,01-10-2022
627 W,15:38:24,01-10-2022
621 W,15:38:42,01-10-2022
620 W,15:38:55,01-10-2022
619 W,15:39:11,01-10-2022
601 W,15:39:26,01-10-2022
596 W,15:39:42,01-10-2022
585 W,15:39:54,01-10-2022
579 W,15:40:13,01-10-2022
596 W,15:40:41,01-10-2022
614 W,15:40:57,01-10-2022
652 W,15:41:09,01-10-2022
681 W,15:41:25,01-10-2022
696 W,15:41:44,01-10-2022
719 W,15:41:56,01-10-2022
728 W,15:42:09,01-10-2022
763 W,15:42:24,01-10-2022
785 W,15:42:43,01-10-2022
812 W,15:42:56,01-10-2022
815 W,15:43:11,01-10-2022
817 W,15:43:27,01-10-2022
822 W,15:43:43,01-10-2022
827 W,15:44:11,01-10-2022
806 W,15:44:26,01-10-2022
820 W,15:44:42,01-10-2022
835 W,15:44:55,01-10-2022
833 W,15:45:10,01-10-2022
839 W,15:45:26,01-10-2022
832 W,15:45:41,01-10-2022
830 W,15:45:57,01-10-2022
840 W,15:46:10,01-10-2022
850 W,15:46:25,01-10-2022
886 W,15:46:44,01-10-2022
902 W,15:46:56,01-10-2022
903 W,15:47:09,01-10-2022
908 W,15:47:25,01-10-2022
927 W,15:47:43,01-10-2022
944 W,15:47:56,01-10-2022
953 W,15:48:08,01-10-2022
972 W,15:48:24,01-10-2022
998 W,15:48:43,01-10-2022
1008 W,15:48:55,01-10-2022
1016 W,15:49:08,01-10-2022
1030 W,15:49:27,01-10-2022
1032 W,15:49:42,01-10-2022
1031 W,15:49:55,01-10-2022
1023 W,15:50:13,01-10-2022
1004 W,15:50:26,01-10-2022
981 W,15:50:42,01-10-2022
924 W,15:51:10,01-10-2022
938 W,15:51:25,01-10-2022
915 W,15:51:41,01-10-2022
906 W,15:51:57,01-10-2022
904 W,15:52:09,01-10-2022
891 W,15:52:28,01-10-2022
867 W,15:52:40,01-10-2022
852 W,15:52:56,01-10-2022
884 W,15:53:27,01-10-2022
929 W,15:53:40,01-10-2022
963 W,15:53:59,01-10-2022
974 W,15:54:11,01-10-2022
950 W,15:54:27,01-10-2022
975 W,15:54:39,01-10-2022
981 W,15:54:58,01-10-2022
960 W,15:55:11,01-10-2022
949 W,15:55:26,01-10-2022
952 W,15:55:39,01-10-2022
949 W,15:55:58,01-10-2022
945 W,15:56:10,01-10-2022
948 W,15:56:26,01-10-2022
961 W,15:56:41,01-10-2022
929 W,15:56:57,01-10-2022
894 W,15:57:10,01-10-2022
856 W,15:57:25,01-10-2022
855 W,15:57:44,01-10-2022
863 W,15:57:56,01-10-2022
845 W,15:58:09,01-10-2022
856 W,15:58:25,01-10-2022
900 W,15:58:43,01-10-2022
971 W,15:58:56,01-10-2022
990 W,15:59:12,01-10-2022
1011 W,15:59:24,01-10-2022
977 W,15:59:43,01-10-2022
935 W,15:59:55,01-10-2022
906 W,16:00:08,01-10-2022
883 W,16:00:27,01-10-2022
896 W,16:00:42,01-10-2022
907 W,16:00:55,01-10-2022
942 W,16:01:14,01-10-2022
953 W,16:01:26,01-10-2022
924 W,16:01:42,01-10-2022
909 W,16:01:54,01-10-2022
898 W,16:02:10,01-10-2022
873 W,16:02:25,01-10-2022
847 W,16:02:41,01-10-2022
833 W,16:02:57,01-10-2022
859 W,16:03:09,01-10-2022
878 W,16:03:25,01-10-2022
865 W,16:03:44,01-10-2022
874 W,16:03:56,01-10-2022
870 W,16:04:09,01-10-2022
863 W,16:04:24,01-10-2022
864 W,16:04:43,01-10-2022
855 W,16:04:56,01-10-2022
847 W,16:05:27,01-10-2022
807 W,16:05:43,01-10-2022
753 W,16:05:55,01-10-2022
719 W,16:06:14,01-10-2022
674 W,16:06:26,01-10-2022
675 W,16:06:39,01-10-2022
683 W,16:06:54,01-10-2022
691 W,16:07:10,01-10-2022
751 W,16:07:26,01-10-2022
796 W,16:07:41,01-10-2022
844 W,16:07:57,01-10-2022
876 W,16:08:09,01-10-2022
851 W,16:08:25,01-10-2022
794 W,16:08:44,01-10-2022
779 W,16:08:56,01-10-2022
822 W,16:09:09,01-10-2022
802 W,16:09:25,01-10-2022
760 W,16:09:43,01-10-2022
742 W,16:09:56,01-10-2022
751 W,16:10:11,01-10-2022
776 W,16:10:24,01-10-2022
810 W,16:10:43,01-10-2022
883 W,16:10:55,01-10-2022
925 W,16:11:11,01-10-2022
892 W,16:11:27,01-10-2022
864 W,16:11:42,01-10-2022
853 W,16:11:55,01-10-2022
827 W,16:12:26,01-10-2022
866 W,16:12:42,01-10-2022
865 W,16:12:54,01-10-2022
867 W,16:13:13,01-10-2022
934 W,16:13:25,01-10-2022
990 W,16:13:41,01-10-2022
968.9808 W,16:13:57,01-10-2022
933 W,16:14:12,01-10-2022
877 W,16:14:25,01-10-2022
893 W,16:14:44,01-10-2022
1059.7214800000002 W,16:14:56,01-10-2022
1046.93802 W,16:15:12,01-10-2022
908.015675 W,16:15:24,01-10-2022
896 W,16:15:43,01-10-2022
906 W,16:15:56,01-10-2022
882 W,16:16:11,01-10-2022
760.6756 W,16:16:27,01-10-2022
748.9483 W,16:16:42,01-10-2022
788.5969 W,16:16:55,01-10-2022
827.6206 W,16:17:08,01-10-2022
843.8642 W,16:17:26,01-10-2022
851 W,16:17:42,01-10-2022
887 W,16:17:54,01-10-2022
1136.4453125 W,16:18:13,01-10-2022
1032.14754 W,16:18:26,01-10-2022
938.4658875 W,16:18:41,01-10-2022
872 W,16:18:57,01-10-2022
898.3478466796874 W,16:19:13,01-10-2022
956.5875925 W,16:19:25,01-10-2022
